order_book_id,trading_hours,market_tplus,symbol,exchange,abbrev_symbol,round_lot,type,de_listed_date,listed_date,status
851522.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-血液制品,,SWXYZP,1.0,INDX,0000-00-00,2021-12-13,Active
851523.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-疫苗,,SWYM,1.0,INDX,0000-00-00,2021-12-13,Active
851524.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他生物制品,,SWQTSWZP,1.0,INDX,0000-00-00,2021-12-13,Active
851531.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-生物制品,,SWSWZPⅢ,1.0,INDX,0000-00-00,2003-10-15,Delisted
851532.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-医疗设备,,SWYLSB,1.0,INDX,0000-00-00,2021-12-13,Active
851533.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-医疗耗材,,SWYLHC,1.0,INDX,0000-00-00,2021-12-13,Active
851534.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-体外诊断,,SWTWZD,1.0,INDX,0000-00-00,2021-12-13,Active
851541.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-医药商业,,SWYYSYⅢ,1.0,INDX,0000-00-00,2003-10-15,Delisted
851542.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-医药流通,,SWYYLT,1.0,INDX,0000-00-00,2021-12-13,Active
851543.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-线下药店,,SWXXYD,1.0,INDX,0000-00-00,2021-12-13,Active
851544.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-互联网药店,,SWHLWYD,1.0,INDX,0000-00-00,2021-12-13,Active
851551.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-医疗器械,,SWYLQXⅢ,1.0,INDX,0000-00-00,2003-10-15,Delisted
851561.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-医疗服务,,SWYLFWⅢ,1.0,INDX,0000-00-00,2007-07-02,Delisted
851562.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-诊断服务,,SWZDFW,1.0,INDX,0000-00-00,2021-12-13,Active
851563.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-医疗研发外包,,SWYLYFWB,1.0,INDX,0000-00-00,2021-12-13,Active
851564.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-医院,,SWYY,1.0,INDX,0000-00-00,2021-12-13,Active
851565.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他医疗服务,,SWQTYLFW,1.0,INDX,0000-00-00,2021-12-13,Active
851610.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-电能综合服务,,SWDNZHFW,1.0,INDX,0000-00-00,2021-12-13,Active
851611.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-火力发电,,SWHLFD,1.0,INDX,0000-00-00,2003-10-15,Active
851612.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-水力发电,,SWSLFD,1.0,INDX,0000-00-00,2003-10-15,Active
851613.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-燃机发电,,SWRJFD,1.0,INDX,0000-00-00,2003-10-15,Delisted
851614.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-热力服务,,SWRLFW,1.0,INDX,0000-00-00,2003-10-15,Active
851615.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-新能源发电,,SWXNYFD,1.0,INDX,0000-00-00,2014-02-21,Delisted
851616.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-光伏发电,,SWGFFD,1.0,INDX,0000-00-00,2021-12-13,Active
851617.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-风力发电,,SWFLFD,1.0,INDX,0000-00-00,2021-12-13,Active
851618.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-核力发电,,SWHLFD,1.0,INDX,0000-00-00,2021-12-13,Active
851619.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他能源发电,,SWQTNYFD,1.0,INDX,0000-00-00,2021-12-13,Active
851621.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-水务Ⅲ,,SWSWS,1.0,INDX,0000-00-00,2003-10-15,Delisted
851631.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-燃气Ⅲ,,SWRQS,1.0,INDX,0000-00-00,2003-10-15,Active
851641.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-环保工程及服务Ⅲ,,SWHBGCJFWS,1.0,INDX,0000-00-00,2003-10-15,Delisted
851711.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-港口,,SWGKⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
851721.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-公交,,SWGJⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
851731.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-高速公路,,SWGSGLⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
851741.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-航空运输,,SWHKYSⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
851751.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-机场,,SWJCⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
851761.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-航运,,SWHYⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
851771.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-铁路运输,,SWTLYSⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
851781.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-物流,,SWWLⅢ,1.0,INDX,0000-00-00,2003-10-15,Delisted
851782.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-原材料供应链服务,,SWYCLGYLFW,1.0,INDX,0000-00-00,2021-12-13,Active
851783.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-中间产品及消费品供应链服务,,SWZJCPJXFPGYLFW,1.0,INDX,0000-00-00,2021-12-13,Active
851784.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-快递,,SWKD,1.0,INDX,0000-00-00,2021-12-13,Active
851785.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-跨境物流,,SWKJWL,1.0,INDX,0000-00-00,2021-12-13,Active
851786.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-仓储物流,,SWCCWL,1.0,INDX,0000-00-00,2021-12-13,Active
851787.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-公路货运,,SWGLHY,1.0,INDX,0000-00-00,2021-12-13,Active
851811.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-住宅开发,,SWZZKF,1.0,INDX,0000-00-00,2003-10-15,Active
851812.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-商业地产,,SWSYDC,1.0,INDX,0000-00-00,2021-12-13,Active
851813.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-产业地产,,SWCYDC,1.0,INDX,0000-00-00,2021-12-13,Active
851821.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-园区开发Ⅲ,,SWYQKFS,1.0,INDX,0000-00-00,2003-10-15,Delisted
851831.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-物业管理,,SWWYGL,1.0,INDX,0000-00-00,2021-12-13,Active
851832.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-房产租赁经纪,,SWFCZLJJ,1.0,INDX,0000-00-00,2021-12-13,Active
851833.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-房地产综合服务,,SWFDCZHFW,1.0,INDX,0000-00-00,2021-12-13,Active
851911.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-银行Ⅲ,,SWYXS,1.0,INDX,0000-00-00,2003-10-15,Delisted
851921.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-多元金融,,SWDYJRⅢ,1.0,INDX,0000-00-00,2003-10-15,Delisted
851922.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-金融控股,,SWJRKG,1.0,INDX,0000-00-00,2021-12-13,Active
851923.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-期货,,SWQH,1.0,INDX,0000-00-00,2021-12-13,Active
851924.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-信托,,SWXT,1.0,INDX,0000-00-00,2021-12-13,Active
851925.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-租赁,,SWZL,1.0,INDX,0000-00-00,2021-12-13,Active
851926.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-金融信息服务,,SWJRXXFW,1.0,INDX,0000-00-00,2021-12-13,Active
851927.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-资产管理,,SWZCGL,1.0,INDX,0000-00-00,2021-12-13,Active
851928.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他多元金融,,SWQTDYJR,1.0,INDX,0000-00-00,2021-12-13,Active
851931.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-证券Ⅲ,,SWZQS,1.0,INDX,0000-00-00,2003-10-15,Active
851941.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-保险Ⅲ,,SWBXS,1.0,INDX,0000-00-00,2003-10-15,Active
852011.INDX,"09:31-11:30,13:01-15:00",0.0,申万百货零售,,SWBHLS,1.0,INDX,0000-00-00,2003-10-15,
852012.INDX,"09:31-11:30,13:01-15:00",0.0,申万专业连锁,,SWZYLS,1.0,INDX,0000-00-00,2003-10-15,
852013.INDX,"09:31-11:30,13:01-15:00",0.0,申万商业物业经营,,SWSYWYJY,1.0,INDX,0000-00-00,2003-10-15,
852021.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-贸易Ⅲ,,SWMYS,1.0,INDX,0000-00-00,2003-10-15,Active
852031.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-百货,,SWBH,1.0,INDX,0000-00-00,2014-02-21,Active
852032.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-超市,,SWCS,1.0,INDX,0000-00-00,2014-02-21,Active
852033.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-多业态零售,,SWDYTLS,1.0,INDX,0000-00-00,2014-02-21,Active
852034.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-商业物业经营,,SWSYWYJYⅢ,1.0,INDX,0000-00-00,2021-12-13,Active
852041.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-专业连锁Ⅲ,,SWZYLSS,1.0,INDX,0000-00-00,2014-02-21,Active
852051.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-一般物业经营,,SWYBWYJY,1.0,INDX,0000-00-00,2014-02-21,Delisted
852052.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-专业市场,,SWZYSC,1.0,INDX,0000-00-00,2014-02-21,Delisted
852061.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-综合电商,,SWZHDS,1.0,INDX,0000-00-00,2021-12-13,Active
852062.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-跨境电商,,SWKJDS,1.0,INDX,0000-00-00,2021-12-13,Active
852063.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-电商服务,,SWDSFW,1.0,INDX,0000-00-00,2021-12-13,Active
852071.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-旅游零售Ⅲ,,SWLYLSS,1.0,INDX,0000-00-00,2021-12-13,Active
852111.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-人工景区,,SWRGJQ,1.0,INDX,0000-00-00,2003-10-15,Active
852112.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-自然景区,,SWZRJQ,1.0,INDX,0000-00-00,2003-10-15,Active
852121.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-酒店,,SWJDⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
852131.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-旅游综合,,SWLYZHⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
852141.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-餐饮,,SWCYⅢ,1.0,INDX,0000-00-00,2003-10-15,Active
852151.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他休闲服务Ⅲ,,SWQTXXFWS,1.0,INDX,0000-00-00,2014-02-21,Delisted
852161.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-体育Ⅲ,,SWTYS,1.0,INDX,0000-00-00,2021-12-13,Active
852171.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-本地生活服务Ⅲ,,SWBDSHFWS,1.0,INDX,0000-00-00,2021-12-13,Active
852181.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-人力资源服务,,SWRLZYFW,1.0,INDX,0000-00-00,2021-12-13,Active
852182.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-检测服务,,SWJCFW,1.0,INDX,0000-00-00,2021-12-13,Active
852183.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-会展服务,,SWHZFW,1.0,INDX,0000-00-00,2021-12-13,Active
852184.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他专业服务,,SWQTZYFW,1.0,INDX,0000-00-00,2021-12-13,Active
852211.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-通信运营,,SWTXYY,1.0,INDX,0000-00-00,2003-10-15,Delisted
852212.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-电信运营商,,SWDXYYS,1.0,INDX,0000-00-00,2021-12-13,Active
852213.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-通信工程及服务,,SWTXGCJFW,1.0,INDX,0000-00-00,2021-12-13,Active
852214.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-通信应用增值服务,,SWTXYYZZFW,1.0,INDX,0000-00-00,2021-12-13,Active
852221.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-互联网信息服务,,SWHLWXXFW,1.0,INDX,0000-00-00,2003-10-15,Delisted
852222.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-移动互联网服务,,SWYDHLWFW,1.0,INDX,0000-00-00,2003-10-15,Delisted
852223.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他互联网服务,,SWQTHLWFW,1.0,INDX,0000-00-00,2003-10-15,Delisted
852224.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-有线电视网络,,SWYXDSWL,1.0,INDX,0000-00-00,2003-10-15,Delisted
852225.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-软件开发,,SWRJKFⅢ,1.0,INDX,0000-00-00,2014-02-21,Delisted
852226.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-IT服务Ⅲ,,SWITFWS,1.0,INDX,0000-00-00,2014-02-21,Active
852231.INDX,"09:31-11:30,13:01-15:00",0.0,申万计算机应用,,SWJSJYY,1.0,INDX,0000-00-00,2003-10-15,
852232.INDX,"09:31-11:30,13:01-15:00",0.0,申万软件开发及服务,,SWRJKFJFW,1.0,INDX,0000-00-00,2003-10-15,
852233.INDX,"09:31-11:30,13:01-15:00",0.0,申万系统集成,,SWXTJC,1.0,INDX,0000-00-00,2003-10-15,
852241.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-平面媒体,,SWPMMT,1.0,INDX,0000-00-00,2003-10-15,Delisted
852242.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-影视动漫,,SWYSDM,1.0,INDX,0000-00-00,2003-10-15,Delisted
852243.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-营销服务,,SWYXFW,1.0,INDX,0000-00-00,2003-10-15,Delisted
852244.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他文化传媒,,SWQTWHCM,1.0,INDX,0000-00-00,2003-10-15,Delisted
852311.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-综合Ⅲ,,SWZHS,1.0,INDX,0000-00-00,2003-10-15,Active
857111.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-水泥制造,,SWSNZZⅢ,1.0,INDX,0000-00-00,2021-12-13,Active
857112.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-水泥制品,,SWSNZP,1.0,INDX,0000-00-00,2021-12-13,Active
857121.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-玻璃制造,,SWBLZZⅢ,1.0,INDX,0000-00-00,2021-12-13,Active
857122.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-玻纤制造,,SWBXZZ,1.0,INDX,0000-00-00,2021-12-13,Active
857221.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-装修装饰Ⅲ,,SWZXZSS,1.0,INDX,0000-00-00,2014-02-21,Active
857231.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-城轨建设,,SWCGJS,1.0,INDX,0000-00-00,2014-02-21,Delisted
857232.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-路桥施工,,SWLQSG,1.0,INDX,0000-00-00,2014-02-21,Delisted
857233.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-水利工程,,SWSLGC,1.0,INDX,0000-00-00,2014-02-21,Delisted
857234.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-铁路建设,,SWTLJS,1.0,INDX,0000-00-00,2014-02-21,Delisted
857235.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他基础建设,,SWQTJCJS,1.0,INDX,0000-00-00,2014-02-21,Delisted
857236.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-基建市政工程,,SWJJSZGC,1.0,INDX,0000-00-00,2021-12-13,Active
857241.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-钢结构,,SWGJG,1.0,INDX,0000-00-00,2014-02-21,Active
857242.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-化学工程,,SWHXGC,1.0,INDX,0000-00-00,2014-02-21,Active
857243.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-国际工程,,SWGJGC,1.0,INDX,0000-00-00,2014-02-21,Active
857244.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他专业工程,,SWQTZYGC,1.0,INDX,0000-00-00,2014-02-21,Active
857251.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-园林工程,,SWYLGCⅢ,1.0,INDX,0000-00-00,2014-02-21,Active
857261.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-工程咨询服务Ⅲ,,SWGCZXFWS,1.0,INDX,0000-00-00,2021-12-13,Active
857321.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-电网自动化设备,,SWDWZDHSB,1.0,INDX,0000-00-00,2014-02-21,Active
857322.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-工控自动化,,SWGKZDH,1.0,INDX,0000-00-00,2014-02-21,Delisted
857323.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-电工仪器仪表,,SWDGYQYB,1.0,INDX,0000-00-00,2014-02-21,Active
857331.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-综合电力设备商,,SWZHDLSBS,1.0,INDX,0000-00-00,2014-02-21,Active
857332.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-风电设备,,SWFDSBⅢ,1.0,INDX,0000-00-00,2014-02-21,Delisted
857333.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-光伏设备,,SWGFSBⅢ,1.0,INDX,0000-00-00,2014-02-21,Delisted
857334.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-火电设备,,SWHDSB,1.0,INDX,0000-00-00,2014-02-21,Active
857335.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-储能设备,,SWCNSB,1.0,INDX,0000-00-00,2014-02-21,Delisted
857336.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他电源设备Ⅲ,,SWQTDYSBS,1.0,INDX,0000-00-00,2014-02-21,Active
857341.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-高压设备,,SWGYSB,1.0,INDX,0000-00-00,2014-02-21,Delisted
857342.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-中压设备,,SWZYSB,1.0,INDX,0000-00-00,2014-02-21,Delisted
857343.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-低压设备,,SWDYSB,1.0,INDX,0000-00-00,2014-02-21,Delisted
857344.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-线缆部件及其他,,SWXLBJJQT,1.0,INDX,0000-00-00,2014-02-21,Active
857351.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-硅料硅片,,SWGLGP,1.0,INDX,0000-00-00,2021-12-13,Active
857352.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-光伏电池组件,,SWGFDCZJ,1.0,INDX,0000-00-00,2021-12-13,Active
857353.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-逆变器,,SWNBQ,1.0,INDX,0000-00-00,2021-12-13,Active
857354.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-光伏辅材,,SWGFFC,1.0,INDX,0000-00-00,2021-12-13,Active
857355.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-光伏加工设备,,SWGFJGSB,1.0,INDX,0000-00-00,2021-12-13,Active
857361.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-风电整机,,SWFDZJ,1.0,INDX,0000-00-00,2021-12-13,Active
857362.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-风电零部件,,SWFDLBJ,1.0,INDX,0000-00-00,2021-12-13,Active
857371.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-锂电池,,SWLDC,1.0,INDX,0000-00-00,2021-12-13,Active
857372.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-电池化学品,,SWDCHXP,1.0,INDX,0000-00-00,2021-12-13,Active
857373.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-锂电专用设备,,SWLDZYSB,1.0,INDX,0000-00-00,2021-12-13,Active
857374.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-燃料电池,,SWRLDC,1.0,INDX,0000-00-00,2021-12-13,Active
857375.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-蓄电池及其他电池,,SWXDCJQTDC,1.0,INDX,0000-00-00,2021-12-13,Active
857381.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-输变电设备,,SWSBDSBⅢ,1.0,INDX,0000-00-00,2021-12-13,Active
857382.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-配电设备,,SWPDSB,1.0,INDX,0000-00-00,2021-12-13,Active
857411.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-航天装备Ⅲ,,SWHTZBS,1.0,INDX,0000-00-00,2014-02-21,Active
857421.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-航空装备Ⅲ,,SWHKZBS,1.0,INDX,0000-00-00,2014-02-21,Active
857431.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-地面兵装Ⅲ,,SWDMBZS,1.0,INDX,0000-00-00,2014-02-21,Active
857451.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-军工电子Ⅲ,,SWJGDZS,1.0,INDX,0000-00-00,2021-12-13,Active
857641.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-游戏Ⅲ,,SWYXS,1.0,INDX,0000-00-00,2021-12-13,Active
857651.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-营销代理,,SWYXDL,1.0,INDX,0000-00-00,2021-12-13,Active
857652.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-广告媒体,,SWGGMT,1.0,INDX,0000-00-00,2021-12-13,Active
857661.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-影视动漫制作,,SWYSDMZZ,1.0,INDX,0000-00-00,2021-12-13,Active
857662.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-院线,,SWYX,1.0,INDX,0000-00-00,2021-12-13,Active
857671.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-视频媒体,,SWSPMT,1.0,INDX,0000-00-00,2021-12-13,Active
857672.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-音频媒体,,SWYPMT,1.0,INDX,0000-00-00,2021-12-13,Active
857673.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-图片媒体,,SWTPMT,1.0,INDX,0000-00-00,2021-12-13,Active
857674.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-门户网站,,SWMHWZ,1.0,INDX,0000-00-00,2021-12-13,Active
857675.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-文字媒体,,SWWZMT,1.0,INDX,0000-00-00,2021-12-13,Active
857676.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他数字媒体,,SWQTSZMT,1.0,INDX,0000-00-00,2021-12-13,Active
857681.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-社交Ⅲ,,SWSJS,1.0,INDX,0000-00-00,2021-12-13,Active
857691.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-教育出版,,SWJYCB,1.0,INDX,0000-00-00,2021-12-13,Active
857692.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-大众出版,,SWDZCB,1.0,INDX,0000-00-00,2021-12-13,Active
857693.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他出版,,SWQTCB,1.0,INDX,0000-00-00,2021-12-13,Active
857821.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-国有大型银行Ⅲ,,SWGYDXYHS,1.0,INDX,0000-00-00,2021-12-13,Active
857831.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-股份制银行Ⅲ,,SWGFZYHS,1.0,INDX,0000-00-00,2021-12-13,Active
857841.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-城商行Ⅲ,,SWCSHS,1.0,INDX,0000-00-00,2021-12-13,Active
857851.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-农商行Ⅲ,,SWNSHS,1.0,INDX,0000-00-00,2021-12-13,Active
857861.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他银行Ⅲ,,SWQTYHS,1.0,INDX,0000-00-00,2021-12-13,Active
858811.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-其他运输设备,,SWQTYSSB,1.0,INDX,0000-00-00,2014-02-21,Active
858812.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-摩托车,,SWMTCⅢ,1.0,INDX,0000-00-00,2021-12-13,Active
859511.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-动力煤,,SWDLM,1.0,INDX,0000-00-00,2021-12-13,Active
859512.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-焦煤,,SWJM,1.0,INDX,0000-00-00,2021-12-13,Active
859521.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-焦炭Ⅲ,,SWJTS,1.0,INDX,0000-00-00,2021-12-13,Active
859611.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-油气开采Ⅲ,,SWYQKCS,1.0,INDX,0000-00-00,2021-12-13,Active
859621.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-油田服务,,SWYTFW,1.0,INDX,0000-00-00,2021-12-13,Active
859622.INDX,"09:31-11:30,13:01-15:00",0.0,申银万国指数-油气及炼化工程,,SWYQJLHGC,1.0,INDX,0000-00-00,2021-12-13,Active
